217404,57351,77367,-235700
217603,57463,77410,-236010
217805,57241,77299,-236102
218005,57393,77361,-236056
218203,57447,77519,-235768
218484,57301,77612,-236125
218612,57139,77441,-236156
218809,57394,77672,-235997
219003,57506,77595,-235952
219203,57648,77556,-236064
219407,57478,77556,-236142
219608,57369,77408,-235614
219809,57505,77567,-236060
220006,57570,77304,-236025
220204,57625,77502,-236144
220416,57429,77442,-235745
220604,57639,77409,-235775
220809,57518,77591,-235996
221023,57831,77505,-236144
221209,57573,77457,-235984
221410,57625,77604,-235851
221603,57650,77645,-235716
221807,57581,77629,-236024
222003,57792,77589,-235746
222206,57594,77518,-235771
222406,57698,77807,-235724
222606,57718,77484,-235836
222807,57620,77625,-235570
223006,57526,77728,-235807
223208,57490,77735,-235699
223409,57523,77737,-236058
223607,57443,77641,-235729
223808,57372,77721,-235698
224010,57582,77518,-235875
224212,57456,77425,-235802
224409,57456,77461,-236178
224607,57532,77559,-235776
224808,57214,77235,-236114
225003,57467,77398,-236100
225203,57362,77455,-235635
225403,57472,77426,-235743
225602,57288,77425,-235512
225808,57292,77423,-235593
226008,57458,77544,-235815
226218,57324,77640,-235660
226410,57256,77634,-235926
226610,57224,77470,-235860
226811,57318,77677,-235652
227019,57280,77654,-235932
227202,57467,77540,-235903
227406,57392,77684,-235635
227603,57182,77691,-235947
227806,57156,77520,-235872
228003,57303,77460,-235629
228207,57547,77403,-235550
228405,57295,77560,-236010
228603,57368,77502,-235796
228806,57408,77370,-235856
229002,57422,77446,-236046
229210,57274,77554,-235891
229406,57492,77537,-235850
229605,57308,77483,-235729
229802,57319,77612,-235867
230003,57290,77584,-235861
230213,57474,77483,-235776
230406,57135,77458,-235916
230605,57253,77454,-235838
230808,57247,77466,-235615
231009,57412,77484,-235832
231209,57289,77505,-235617
231408,57290,77481,-235841
231611,57254,77630,-235485
231807,57412,77767,-235645
232012,57236,77581,-235782
232220,57556,77726,-235676
232404,57645,77751,-236047
232604,57432,77658,-235619
232808,57507,77531,-235748
233004,57557,77681,-235664
233204,57615,77691,-235660
233404,57578,77480,-235803
233608,57682,77456,-235718
233806,57686,77469,-236043
234012,57481,77427,-235831
234211,57557,77536,-235772
234406,57387,77459,-236203
234606,57488,77637,-235873
234808,57175,77551,-235560
235004,57204,77827,-235598
235202,57578,77559,-235777
235403,57318,77689,-235761
235605,57360,77536,-235901
235804,57513,77602,-235448
236003,57420,77565,-235983
236212,57286,77543,-235848
236404,57242,77365,-235887
236607,57331,77567,-235842
236805,57419,77454,-235759
237005,57151,77312,-236266
237203,57400,77445,-235746
237410,57309,77446,-235845
237603,57386,77375,-235919
237807,57466,77416,-235841
238007,57470,77420,-236016
238208,57382,77356,-235888
238408,57527,77619,-235903
238607,57396,77586,-235636
238808,57308,77647,-235597
239007,57433,77657,-235785
239204,57395,77622,-235703
239405,57281,77807,-235738
239604,57212,77587,-235638
239821,57218,77519,-235867
240017,57437,77648,-235779
240207,57386,77681,-236126
240415,57149,77510,-235721
240606,57337,77785,-235767
240810,57495,77817,-235455
241007,57398,77654,-235862
241203,57365,77533,-236190
241404,57195,77741,-235870
241612,57291,77532,-235787
241808,57737,77492,-236172
242010,57411,77528,-236069
242204,57413,77339,-235581
242413,57526,77479,-235820
242602,57240,77472,-236045
242806,57350,77348,-235786
243011,57312,77414,-235697
243206,57334,77518,-235704
243408,57386,77630,-235828
243602,57194,77587,-236014
243809,57544,77398,-235746
244027,57475,77546,-235638
244246,57416,77692,-235483
244415,57363,77536,-235659
244602,57359,77353,-235481
244808,57373,77473,-235753
245001,57425,77856,-235486
245205,57531,77652,-235514
245405,57476,77607,-235662
245611,57618,77500,-235663
245810,57417,77640,-235800
246006,57389,77769,-235577
246208,57564,77704,-235959
246406,57596,77672,-235658
246610,57371,77706,-235750
246804,57559,77310,-235960
247009,57460,77494,-235842
247209,57507,77632,-235928
247402,57274,77640,-236060
247602,57592,77546,-236136
247807,57404,77455,-235687
248008,57522,77570,-235942
248206,57348,77560,-236428
248416,57330,77316,-236143
248608,57334,77426,-236002
249003,57380,77459,-236195
249209,57135,77447,-236147
249405,57434,77550,-235758
249606,57199,77325,-235857
249803,57323,77376,-235993
250007,57429,77245,-236153
250204,57352,77367,-236114
250417,57232,77267,-236048
250603,57386,77342,-235845
250807,57592,77431,-235860
251002,57577,77392,-235689
251209,57523,77227,-235732
251421,57498,77599,-235910
251605,57474,77627,-236027
251806,57783,77470,-235775
252015,57705,77492,-235749
252208,57546,77637,-235944
252405,57724,77687,-235752
252603,57771,77586,-235516
252803,57733,77560,-236009
253007,57695,77695,-235925
253203,57555,77511,-235933
253405,57601,77789,-235582
253607,57417,77682,-235577
253802,57483,77691,-235831
254007,57542,77535,-235858
254209,57600,77671,-235588
254403,57681,77559,-235582
254607,57697,77709,-235693
254807,57497,77771,-235820
255009,57556,77702,-235802
255205,57462,77680,-235646
255408,57620,77439,-236258
255616,57689,77706,-235933
255808,57490,77342,-235910
256007,57472,77356,-236069
256205,57512,77330,-235780
256403,57402,77371,-235914
256606,57417,77443,-235786
256812,57412,77451,-236240
257006,57491,77238,-236050
257206,57493,77424,-235975
257408,57354,77496,-235888
257605,57412,77576,-236020
257806,57245,77367,-236011
258007,57303,77686,-235879
258204,57080,77749,-235814
258406,57538,77598,-235741
258605,57300,77589,-235671
258805,57241,77659,-235879
259004,57313,77483,-235824
259208,57099,77550,-235746
259410,57226,77757,-235769
259607,57193,77425,-235395
259803,57362,77558,-235912
260011,57232,77589,-235703
260204,57588,77748,-235827
260410,57288,77501,-236070
260605,57422,77530,-235947
260803,57248,77492,-235981
261011,57151,77535,-235731
261210,57299,77547,-236009
261404,57413,77546,-235946
261604,57265,77362,-236081
261824,57076,77480,-236144
262011,57345,77445,-235639
262201,57137,77352,-235653
262401,57644,77703,-235663
262604,57278,77610,-235741
262825,57309,77586,-235873
263005,57466,77422,-235688
263209,57496,77610,-235580
263406,57502,77648,-236064
263635,57432,77581,-235698
263806,57606,77642,-235909
264013,57637,77682,-236097
264205,57489,77511,-235630
264414,57502,77648,-235494
264605,57495,77573,-235785
264803,57510,77514,-235408
265003,57462,77704,-235807
265203,57507,77698,-235712
265403,57510,77610,-235561
265604,57592,77710,-235764
265700,57174,77664,-235630
265802,57441,77615,-235778
266004,57511,77653,-235707
266206,57414,77458,-235914
266405,57301,77593,-235780
266603,57166,77420,-235727
266804,57412,77451,-235908
267002,57198,77318,-236227
267202,57397,77397,-235784
267403,57520,77387,-236056
267602,57300,77578,-235962
267806,57319,77565,-235731
268003,57479,77433,-235714
268203,57372,77515,-235818
268408,57181,77537,-236031
268607,57371,77497,-235883
268810,57228,77610,-235776
269006,57422,77477,-236040
269202,57471,77799,-235762
269408,57287,77519,-235710
269609,57367,77726,-235626
269811,57338,77675,-235741
270003,57287,77517,-235849
270213,57427,77541,-235982
270409,57430,77384,-235714
270610,57355,77506,-235997
270807,57414,77609,-235940
271008,57380,77626,-235934
271210,57492,77432,-235835
271406,57523,77515,-235703
271610,57501,77421,-235975
271808,57431,77308,-235845
272009,57393,77346,-235795
272202,57498,77468,-235697
272412,57573,77580,-235997
272610,57483,77544,-235763
272807,57339,77586,-235735
273008,57320,77559,-235769
273205,57455,77668,-235691
273411,57360,77698,-235751
273606,57166,77802,-235777
273807,57229,77533,-235516
274004,57658,77711,-235487
274205,57430,77812,-235564
274407,57417,77473,-235714
274608,57474,77730,-235707
274807,57404,77578,-235656
275003,57355,77595,-235491
275209,57420,77499,-235947
275403,57604,77730,-235522
275609,57588,77636,-235756
275802,57424,77451,-236020
276007,57327,77606,-235991
276205,57411,77507,-236087
276403,57396,77487,-235956
276607,57394,77565,-236099
276807,57534,77555,-236484
277002,57375,77517,-236022
277205,57475,77316,-236160
277405,57341,77402,-235972
277604,57337,77405,-236123
277805,57477,77358,-236074
278002,57420,77515,-235943
278203,57548,77471,-235862
278407,57479,77457,-236064
278607,57428,77430,-235944
278808,57495,77390,-235833
279203,57523,77390,-236131
279410,57646,77573,-235893
279603,57400,77554,-235681
279804,57652,77607,-235865
280005,57441,77669,-235790
280202,57741,77790,-235519
280408,57512,77636,-235830
280611,57709,77590,-235996
280807,57537,77631,-235743
281009,57736,77755,-236012
281204,57448,77546,-235781
281411,57393,77655,-235831
281602,57578,77493,-235592
281802,57460,77634,-235797
282010,57567,77727,-235710
282205,57477,77530,-235696
282410,57386,77673,-235794
282607,57442,77544,-235583
282808,57422,77618,-236087
283008,57366,77514,-235664
283210,57439,77628,-236028
283403,57522,77674,-235835
283608,57423,77617,-235826
283810,57353,77538,-235976
284003,57409,77375,-235851
284204,57549,77367,-235740
284413,57453,77299,-235775
284605,57461,77244,-236055
284804,57452,77460,-235734
285008,57496,77474,-235780
285205,57227,77619,-235874
285402,57363,77529,-235963
285604,57584,77649,-235833
285806,57363,77554,-235551
286004,57277,77694,-235653
286210,57446,77525,-236007
286402,57347,77398,-235859
286612,57421,77796,-235795
286809,57389,77515,-235804
287009,57272,77423,-235754
287207,57242,77465,-235761
287409,57444,77532,-235912
287605,57316,77516,-235671
287811,57261,77560,-235945
288003,57295,77450,-236044
288210,57305,77325,-235883
288406,57295,77479,-235903
288608,57501,77650,-236025
288814,57236,77628,-235956
289010,57433,77441,-235721
289205,57259,77531,-235712
289402,57292,77380,-235879
289604,57211,77725,-235673
289816,57431,77622,-235741
290010,57466,77652,-235449
290202,57356,77677,-235943
290404,57630,77665,-235893
290620,57459,77609,-235840
290804,57499,77761,-235667
291006,57560,77696,-235759
291206,57349,77718,-235560
291415,57409,77537,-235761
291609,57508,77492,-235829
291816,57489,77491,-235829
292004,57423,77618,-235335
292203,57697,77438,-235563
292409,57470,77472,-235870
292603,57493,77637,-235897
292804,57200,77489,-235635
293002,57559,77483,-235784
293206,57569,77512,-235718
293406,57290,77636,-235853
293601,57380,77693,-235835
293810,57181,77577,-235963
294002,57494,77488,-235761
294205,57423,77385,-235852
294401,57268,77536,-235859
294609,57358,77353,-236268
294807,57586,77572,-235786
295010,57254,77457,-236274
295206,57326,77598,-236085
295408,57333,77511,-236110
295605,57504,77450,-235927
295802,57522,77470,-235584
296002,57405,77496,-235739
296204,57236,77502,-236173
296409,57403,77437,-235583
296608,57217,77525,-235807
296808,57129,77377,-235833
297002,57217,77425,-235642
297203,57375,77528,-236002
297403,57342,77678,-235855
297608,57471,77464,-235779
297811,57489,77823,-235492
298007,57463,77492,-235646
298202,57427,77530,-235980
298408,57333,77574,-235683
298607,57255,77594,-235816
298803,57422,77596,-236032
299010,57429,77345,-235917
299208,57408,77473,-235749
299404,57420,77230,-235387
299608,57295,77762,-235914
299805,57307,77384,-236099
300006,57431,77452,-235728
300208,57309,77749,-235752
300407,57272,77425,-236038
300604,57300,77602,-235899
300803,57429,77556,-235785
301008,57148,77600,-235443
301208,57543,77632,-235699
301408,57413,77931,-235797
301607,57372,77716,-235684
301807,57285,77689,-235565
302008,57356,77482,-235799
302212,57468,77585,-235964
302407,57552,77607,-235914
302614,57301,77549,-235510
302802,57375,77648,-235875
303006,57534,77540,-236139
303210,57385,77316,-235932
303406,57432,77499,-236067
303604,57596,77482,-236135
303809,57398,77371,-235943
304008,57507,77385,-235919
304206,57495,77532,-235920
304403,57527,77380,-236118
304490,57457,77512,-235907
304613,57184,77410,-235866
304805,57515,77602,-236172
305005,57517,77436,-235841
305210,57218,77613,-236171
305408,57408,77488,-236109
305606,57427,77367,-235718
305807,57525,77383,-235788
306007,57538,77531,-236346
306206,57555,77657,-235848
306407,57619,77488,-235941
306607,57863,77346,-235441
306802,57649,77560,-235928
307004,57652,77538,-235880
307205,57711,77466,-235964
307403,57535,77715,-236253
307606,57708,77668,-235741
307806,57579,77601,-235938
308008,57399,77563,-235669
308204,57515,77636,-235820
308403,57604,77402,-235898
308603,57673,77439,-235632
308803,57475,77561,-235564
309021,57527,77679,-235584
309206,57366,77553,-235699
309608,57418,77780,-236018
309813,57417,77595,-235618
310003,57484,77465,-236037
310095,57381,77447,-235782
310204,57273,77450,-236027
310411,57261,77448,-235726
310609,57484,77397,-235772
310802,57467,77181,-235526
311002,57444,77537,-235987
311208,57480,77515,-236080
311408,57344,77642,-236006
311605,57373,77424,-235603
311802,57354,77619,-235726
312009,57328,77550,-235704
312218,57423,77669,-235797
312404,57144,77654,-235601
312603,57340,77783,-235655
312803,57189,77693,-235705
313003,57411,77460,-235675
313207,57260,77321,-235523
313403,57283,77687,-235845
313607,57307,77263,-235701
313806,57376,77635,-235753
314003,57466,77490,-235661
314208,57408,77649,-235996
314403,57248,77744,-236180
314606,57344,77322,-235730
314803,57337,77545,-235885
315004,57144,77364,-235951
315204,57381,77402,-235753
315408,57213,77555,-235835
315602,57175,77514,-235825
315811,57398,77460,-236082
316002,57310,77490,-236287
316206,57412,77560,-235850
316409,57608,77740,-235503
316603,57378,77432,-235843
316804,57449,77559,-235718
317003,57430,77621,-235681
317209,57380,77564,-235671
317402,57519,77638,-235927
317603,57534,77581,-235892
317809,57813,77760,-235967
318008,57618,77402,-235795
318207,57569,77415,-235476
318405,57467,77656,-235678
318608,57641,77559,-236036
318805,57238,77622,-235746
319006,57431,77807,-235849
319204,57465,77646,-236099
319423,57430,77709,-235616
319607,57507,77749,-235475
319804,57286,77630,-236052
320007,57489,77797,-235978
320202,57125,77450,-236081
320408,57374,77661,-235906
320604,57291,77513,-236188
320806,57505,77584,-236138
321010,57396,77505,-235940
321212,57309,77599,-235989
321409,57188,77488,-235586
321608,57305,77330,-235980
321806,57246,77503,-236095
322008,57574,77334,-235958
322206,57334,77300,-235790
322408,57323,77388,-235569
322605,57295,77394,-235716
322812,57315,77546,-235707
323002,57261,77357,-235790
323207,57490,77664,-236109
323408,57314,77857,-235806
323627,57396,77708,-235996
323806,57774,77795,-235845
324020,57648,77508,-235602
324209,57410,77481,-236060
324414,57426,77671,-236016
324605,57329,77627,-235458
324817,57348,77528,-235602
325024,57395,77776,-235909
325234,57330,77643,-235917
325408,57539,77723,-235991
325608,57202,77612,-235944
325820,57298,77654,-235918
326011,57578,77587,-235917
326213,57489,77526,-235904
326403,57336,77657,-235761
326604,57522,77676,-236115
326803,57543,77455,-235671
327009,57312,77410,-235978
327229,57319,77236,-235815
327410,57219,77508,-235516
327609,57317,77317,-235656
327806,57345,77342,-235966
328004,57306,77373,-235917
328202,57339,77497,-235795
328408,57222,77474,-235676
328606,57470,77452,-235723
328805,57338,77559,-235817
329002,57444,77652,-235564
329202,57408,77552,-235329
329407,57484,77652,-235536
329604,57471,77631,-235667
329803,57300,77692,-235449
330009,57405,77694,-235753
330202,57336,77776,-235685
330405,57330,77666,-235875
330606,57391,77590,-235794
330807,57121,77571,-235797
331002,57429,77606,-235921
331210,57336,77804,-235732
331415,57424,77450,-236050
331605,57440,77362,-236124
331808,57538,77579,-236100
332009,57430,77404,-236199
332208,57394,77285,-235871
332408,57159,77340,-236172
332609,57220,77522,-235925
332806,57433,77425,-236051
333009,57444,77442,-236004
333210,57240,77483,-235897
333408,57303,77275,-236084
333609,57493,77500,-235722
333802,57278,77424,-235971
334015,57469,77549,-235753
334209,57577,77405,-236068
334417,57404,77545,-235958
334607,57314,77498,-235667
334806,57567,77527,-235831
335009,57354,77299,-236070
335204,57628,77490,-236106
335404,57340,77692,-235860
335615,57578,77617,-236249
335805,57648,77488,-235979
336002,57571,77621,-235836
336205,57450,77709,-236044
336421,57723,77862,-235624
336635,57677,77632,-235894
336815,57781,77547,-235994
337001,57467,77635,-235771
337204,57279,77581,-235754
337406,57485,77590,-235602
337605,57251,77474,-235461
337801,57482,77717,-235787
338009,57435,77591,-235816
338212,57452,77755,-235925
338407,57366,77436,-236122
338606,57451,77398,-235727
338809,57477,77459,-235858
339010,57625,77569,-236092
339203,57251,77360,-236140
339404,57300,77574,-236065
339602,57268,77488,-235867
339885,57420,77548,-235891
340006,57501,77267,-235888
340217,57401,77384,-235717
340406,57570,77495,-235403
340606,57363,77389,-235803
340812,57414,77464,-235929
341009,57332,77645,-235725
341211,57250,77626,-235546
341422,57300,77639,-235855
341603,57279,77752,-235775
341805,57381,77495,-235799
342003,57362,77611,-235564
342207,57366,77639,-235897
342404,57328,77595,-236018
342608,57406,77511,-235591
342802,57395,77616,-235860
343004,57200,77434,-235881
343203,57473,77599,-235794
343403,57340,77518,-235901
343607,57225,77636,-236046
343805,57316,77491,-235862
344002,57209,77301,-236194
344205,57207,77284,-235832
344403,57349,77587,-235860
344606,57174,77216,-235920
344803,57332,77296,-235774
345029,57399,77538,-235602
345206,57449,77596,-235473
345401,57508,77600,-235851
345498,57263,77700,-235759
345618,57368,77591,-235614
345806,57524,77622,-235705
345894,57396,77671,-235788
346009,57380,77693,-235704
346201,57656,77638,-235697
346291,57672,77675,-235797
346412,57373,77440,-235664
346602,57430,77650,-235641
346696,57474,77794,-235745
346811,57368,77712,-235375
347004,57444,77765,-235835
347100,57484,77571,-235894
347203,57489,77689,-235840
347403,57323,77539,-235494
347496,57468,77573,-235633
347610,57409,77518,-235594
347802,57425,77762,-235897
348007,57330,77703,-235519
348204,57189,77441,-236150
348402,57376,77258,-236291
348602,57465,77501,-236015
348804,57457,77284,-236032
349012,57425,77354,-235728
349201,57243,77730,-235588
349403,57413,77698,-235727
349603,57418,77495,-235584
349801,57313,77549,-235689
350004,57313,77585,-235914
350204,57303,77414,-236009
350409,57422,77730,-236064
350605,57456,77773,-235949
350805,57412,77574,-235897
351002,57512,77610,-235906
351208,57226,77601,-235898
351406,57317,77519,-235882
351602,57411,77340,-235869
351801,57330,77427,-235799
352005,57277,77616,-235822
352203,57452,77469,-235926
352402,57221,77418,-235699
352602,57422,77640,-235879
352804,57245,77513,-235676
353006,57220,77407,-235611
353203,57479,77500,-235887
353403,57337,77654,-235971
353602,57425,77754,-235828
353807,57390,77715,-235589
354001,57378,77600,-235700
354206,57474,77650,-235632
354424,57492,77728,-235737
354635,57385,77569,-235343
354806,57507,77662,-235316
355015,57529,77589,-235957
355207,57461,77661,-235814
355404,57513,77745,-235879
355602,57261,77402,-235964
355686,57438,77491,-236022
355805,57340,77457,-235924
356007,57485,77440,-235926
356212,57048,77398,-236214
356411,57525,77464,-236421
356606,57542,77366,-236121
356800,57304,77300,-236100
357007,57394,77281,-236022
357203,57327,77285,-236190
357297,57456,77490,-236130
357406,57619,77482,-235951
357625,57601,77275,-235938
357801,57550,77433,-235905
357895,57508,77366,-235675
358005,57527,77502,-235665
358202,57538,77503,-236173
358402,57499,77502,-235642
358498,57697,77662,-236076
358605,57741,77504,-236154
358700,57657,77467,-236060
358806,57613,77480,-235794
358901,57731,77667,-235769
359007,57556,77679,-235672
359209,57578,77560,-235939
359405,57627,77752,-235740
359608,57543,77932,-235799
359806,57786,77533,-235429
360010,57630,77555,-235487
360204,57665,77622,-235696
360408,57707,77528,-235845
360602,57580,77793,-235602
360808,57494,77581,-235810
361003,57461,77600,-235942
361208,57581,77486,-235948
361409,57522,77534,-235869
361603,57517,77430,-235932
361810,57314,77397,-236265
362004,57462,77288,-235839
362202,57524,77541,-235799
362406,57448,77702,-236148
362609,57420,77460,-236038
362808,57408,77342,-235751
363003,57605,77575,-236130
363207,57419,77514,-235730
363407,57304,77483,-235960
363605,57223,77505,-235902
363811,57413,77295,-235856
364009,57351,77795,-235922
364211,57173,77686,-235650
364407,57255,77664,-235648
364603,57461,77923,-235752
364805,57246,77515,-235804
365007,57382,77606,-235809
365206,57522,77825,-235708
365406,57256,77623,-235991
365622,57230,77518,-235728
365813,57247,77452,-235962
366007,57317,77541,-235919
366211,57217,77550,-236040
366402,57456,77394,-236054
366602,57290,77389,-235863
366804,57231,77507,-235914
367002,57105,77573,-235953
367207,57341,77277,-236059
367406,57123,77394,-235705
367606,57366,77416,-235697
367804,57454,77455,-235960
368006,57233,77488,-235970
368202,57267,77624,-235962
368403,57420,77592,-236004
368606,57401,77501,-235702
368804,57538,77645,-235821
369002,57508,77682,-235827
369208,57680,77826,-236028
369411,57546,77554,-235784
369603,57441,77757,-235666
369806,57606,77665,-235804
370007,57395,77516,-235642
370208,57567,77830,-236077
370413,57587,77615,-235432
370605,57440,77721,-235768
370804,57464,77757,-235525
371003,57366,77583,-235938
371204,57403,77860,-235548
371405,57330,77523,-235902
371604,57421,77485,-235935
371804,57276,77474,-236041
372022,57291,77477,-236075
372203,57166,77362,-236063
372404,57413,77363,-235908
372604,57566,77337,-236031
372802,57242,77564,-236132
373001,57271,77384,-236187
373201,57423,77287,-235923
373401,57591,77702,-236002
373602,57526,77509,-235780
373805,57313,77493,-235797
374008,57291,77645,-235704
374202,57369,77570,-235932
374400,57434,77570,-235673
374604,57375,77614,-235793
374813,57300,77837,-235966
375001,57414,77590,-235585
375202,57508,77854,-235592
375404,57303,77448,-235965
375605,57426,77463,-235776
375804,57540,77558,-235841
376002,57290,77428,-236062
376218,57413,77552,-236117
376401,57072,77386,-235736
376602,57436,77457,-235804
376804,57546,77688,-235580
377017,57372,77484,-235839
377206,57159,77670,-235813
377403,57309,77891,-235413
377601,57448,77613,-235453
377803,57688,77727,-235765
378002,57648,77465,-236003
378203,57287,77663,-235731
378403,57570,77466,-236066
378601,57632,77589,-236269
378804,57449,77514,-236362
379001,57384,77465,-235896
379201,57501,77870,-235809
379401,57443,77456,-235830
379602,57529,77511,-236259
379805,57255,77500,-236140
380005,57458,77772,-236187
380202,57534,77542,-236000
380401,57381,77083,-235932
380603,57578,77419,-235986
380805,57298,77274,-236129
381002,57654,77580,-235926
381095,57693,77517,-236115
381204,57597,77437,-236220
381301,57576,77550,-235904
381402,57639,77508,-235818
381499,57705,77509,-235822
381604,57553,77491,-235983
381697,57556,77661,-235853
381802,57789,77490,-236061
381893,57579,77499,-235897
382003,57596,77736,-235821
382203,57506,77493,-235806
382290,57695,77458,-236169
382403,57410,77742,-235784
382500,57488,77604,-235870
382604,57526,77631,-235767
382803,57430,77721,-235412
383014,57514,77722,-236010
383201,57552,77742,-235845
383407,57552,77627,-235786
383604,57507,77502,-235730
383803,57576,77731,-236107
383892,57434,77328,-235915
384002,57385,77495,-236024
384202,57520,77391,-236063
384282,57394,77325,-236196
384405,57483,77598,-235872
384602,57348,77397,-235746
384806,57295,77300,-235930
385002,57297,77514,-235699
385202,57506,77506,-235867
385400,57337,77747,-235431
385501,57401,77604,-235906
385603,57357,77715,-235548
385803,57130,77789,-235806
386009,57044,77823,-235633
386204,57225,77510,-236154
386406,57357,77482,-235846
386603,57355,77545,-235806
386701,57474,77681,-235892
386808,57275,77228,-235894
387007,57363,77368,-236129
387203,57367,77587,-235798
387408,57299,77535,-235978
387605,57209,77337,-235795
387806,57319,77262,-236075
388004,57452,77468,-236050
388202,57287,77382,-235875
388411,57133,77480,-236126
388607,57368,77456,-235516
388801,57240,77424,-235863
389003,57385,77604,-235624
389203,57523,77664,-235773
389402,57499,77583,-235797
389497,57444,77807,-235634
389609,57487,77670,-235692
389804,57404,77812,-235861
390005,57462,77536,-235793
390203,57439,77704,-235709
390401,57479,77398,-235961
390609,57336,77465,-235536
390805,57638,77742,-235676
391005,57372,77634,-235701
391207,57355,77779,-235615
391408,57337,77607,-235797
391607,57357,77601,-235838
391805,57463,77439,-235838
392006,57348,77587,-235888
392221,57391,77747,-236190
392405,57266,77564,-236099
392603,57286,77587,-235718
392809,57153,77565,-235977
393003,57371,77417,-235963
393203,57468,77659,-235807
393405,57266,77625,-235942
393613,57423,77416,-236048
393810,57576,77319,-235816
394010,57400,77359,-235907
394209,57295,77358,-235986
394408,57353,77542,-236113
394605,57366,77326,-235799
394807,57417,77454,-235830
395022,57467,77493,-235775
395206,57331,77404,-235892
395403,57389,77644,-235734
395698,57383,77523,-235861
395818,57367,77391,-235998
396016,57496,77582,-235989
396210,57268,77586,-235931
396405,57535,77690,-235820
396610,57366,77281,-235466
396808,57513,77637,-235843
397019,57501,77572,-235551
397206,57513,77594,-235910
397404,57244,77620,-235843
397616,57102,77398,-235734
397821,57435,77524,-235861
398004,57259,77657,-235396
398209,57584,77621,-235852
398409,57513,77680,-235744
398604,57346,77622,-235820
398806,57282,77562,-235640
399006,57444,77555,-235853
399216,57290,77508,-236011
399402,57324,77607,-236056
399603,57378,77432,-235708
399806,57251,77607,-235683
400006,57237,77432,-235840
400218,57348,77414,-235812
400408,57139,77503,-235616
400602,57132,77664,-235915
400802,57218,77604,-235925
401012,57370,77635,-236054
401203,57431,77856,-235833
401402,57638,77757,-235660
401604,57362,77810,-235786
401807,57326,77697,-235579
402006,57333,77560,-235731
402208,57448,77587,-235497
402409,57359,77548,-235743
402616,57458,77627,-235584
402807,57573,77541,-235654
403010,57535,77691,-235879
403202,57472,77420,-235868
403404,57628,77603,-236161
403607,57533,77427,-236070
403810,57336,77607,-235991
404005,57474,77302,-235827
404204,57505,77287,-236004
404406,57467,77500,-236105
404609,57458,77434,-236016
404811,57539,77534,-236035
405005,57478,77718,-235830
405206,57377,77463,-236215
405406,57332,77609,-235990
405605,57646,77385,-236375
405808,57676,77553,-236185
406007,57428,77333,-235828
406207,57600,77385,-236117
406404,57517,77195,-235853
406605,57558,77455,-236115
406804,57638,77626,-235785
407002,57743,77595,-235767
407206,57567,77545,-235844
407409,57614,77607,-235786
407608,57533,77550,-235924
407802,57652,77752,-236040
408034,57498,77627,-235839
408409,57484,77568,-235717
408616,57603,77453,-235953
408818,57606,77465,-235608
409014,57561,77670,-235725
409202,57486,77496,-235617
409301,57276,77388,-235811
409418,57557,77793,-235923
409605,57629,77513,-235974
409802,57262,77622,-235704
410004,57640,77463,-235841
410205,57431,77621,-235980
410405,57336,77612,-235899
410603,57344,77582,-235709
410808,57395,77542,-235968
411006,57431,77532,-235653
411206,57525,77538,-235996
411413,57544,77331,-236230
411602,57508,77424,-236167
411802,57538,77290,-236003
412004,57335,77574,-236040
412205,57299,77690,-235784
412403,57320,77399,-235936
412616,57212,77643,-235675
412811,57346,77511,-235791
413013,57349,77526,-235692
413213,57319,77677,-235798
413408,57205,77600,-235739
413606,57147,77729,-235610
413808,57282,77580,-235967
414006,57112,77661,-235903
414204,57300,77644,-235539
414409,57434,77680,-235821
414605,57324,77543,-235777
414808,57337,77414,-235685
415019,57382,77495,-235849
415221,57332,77528,-235967
415403,57150,77618,-235849
415606,57247,77520,-235926
415814,57273,77441,-236093
416008,57169,77422,-235980
416209,57327,77515,-235782
416406,57250,77470,-235934
416607,57285,77661,-235966
416810,57215,77595,-235998
417005,57360,77666,-235766
417207,57151,77376,-235706
417408,57330,77410,-235703
417602,57338,77467,-235716
417802,57193,77384,-235832
418003,57337,77579,-235664
418203,57289,77591,-236127
418402,57170,77628,-235686
418497,57696,77506,-235992
418612,57355,77713,-235727
418812,57525,77562,-235687
419002,57386,77681,-235662
419206,57655,77794,-235491
419403,57476,77524,-235747
419608,57402,77540,-235790
419809,57567,77660,-235631
420005,57543,77721,-235857
420206,57346,77430,-235633
420410,57606,77609,-235886
420604,57573,77782,-235929
420803,57388,77651,-235692
421006,57526,77621,-235717
421208,57313,77797,-235986
421412,57387,77676,-236074
421606,57352,77747,-235726
421807,57210,77617,-235954
422005,57414,77558,-235833
422207,57340,77491,-235611
422421,57268,77528,-235810
422602,57390,77266,-235862
422811,57256,77484,-236017
423007,57571,77351,-236025
423203,57274,77407,-235776
423404,57471,77610,-235868
423617,57325,77302,-236093
423807,57405,77366,-235951
424004,57332,77470,-235894
424215,57362,77410,-235587
424402,57541,77545,-235888
424605,57309,77509,-235685
424803,57349,77523,-235327
425006,57218,77538,-236133
425206,57490,77536,-236019
425409,57405,77596,-236015
425607,57508,77424,-235740
425890,57361,77583,-236025
426028,57327,77513,-235942
426205,57393,77586,-235816
426411,57249,77558,-235890
426603,57440,77524,-235851
426804,57414,77623,-236257
427006,57306,77803,-236145
427205,57418,77667,-235758
427409,57455,77671,-235727
